"","X.1","miRNA","mRNA","PCC.cor","p_value","adjusted_p_value","score","energy","query_start_end","subject_start_end","total_bp_shared","query_similar","subject_similar","X","gene","moduleColor","hpf_1","hpf_4","hpf_9","hpf_14","hpf_22","hpf_28","hpf_48","hpf_72","hpf_1.1","hpf_4.1","hpf_9.1","hpf_14.1","hpf_22.1","hpf_28.1","hpf_48.1","hpf_72.1","category","GOs","Term","Annotated","Significant","Expected","Fisher","ontology","sig.prop"
"11",169,"Montipora_capitata_HIv3___Scaffold_7_451889","Montipora_capitata_HIv3___RNAseq.g11968.t1",0.742317787075486,0.0349345389396164,0.169321126022408,163,-22.76,"2 17","109 133",16,"81.25%","93.75%","V1388","V1388","blue",-0.361738580285252,-0.244068677272374,-0.276677106977746,0.142598793612499,0.606072442945006,0.28878151178838,0.105958518442621,-0.260926902253135,0.0419147701657454,0.178240367645958,0.125287206094873,0.436240053333164,0.000236583280408825,0.108942366585693,0.563822390930346,0.149182429297088,"ZGA1","GO:0007204","positive regulation of cytosolic calcium ion concen...",18,5,1.61,0.00817,"Biological Processes",0.277777777777778
"12",169,"Montipora_capitata_HIv3___Scaffold_7_451889","Montipora_capitata_HIv3___RNAseq.g11968.t1",0.742317787075486,0.0349345389396164,0.169321126022408,163,-22.76,"2 17","109 133",16,"81.25%","93.75%","V1388","V1388","blue",-0.361738580285252,-0.244068677272374,-0.276677106977746,0.142598793612499,0.606072442945006,0.28878151178838,0.105958518442621,-0.260926902253135,0.0419147701657454,0.178240367645958,0.125287206094873,0.436240053333164,0.000236583280408825,0.108942366585693,0.563822390930346,0.149182429297088,"ZGA1","GO:0010634","positive regulation of epithelial cell migration",14,5,1.25,0.00242,"Biological Processes",0.357142857142857
"13",169,"Montipora_capitata_HIv3___Scaffold_7_451889","Montipora_capitata_HIv3___RNAseq.g11968.t1",0.742317787075486,0.0349345389396164,0.169321126022408,163,-22.76,"2 17","109 133",16,"81.25%","93.75%","V1388","V1388","blue",-0.361738580285252,-0.244068677272374,-0.276677106977746,0.142598793612499,0.606072442945006,0.28878151178838,0.105958518442621,-0.260926902253135,0.0419147701657454,0.178240367645958,0.125287206094873,0.436240053333164,0.000236583280408825,0.108942366585693,0.563822390930346,0.149182429297088,"ZGA1","GO:0019722","calcium-mediated signaling",19,4,1.7,0.04764,"Biological Processes",0.210526315789474
"14",169,"Montipora_capitata_HIv3___Scaffold_7_451889","Montipora_capitata_HIv3___RNAseq.g11968.t1",0.742317787075486,0.0349345389396164,0.169321126022408,163,-22.76,"2 17","109 133",16,"81.25%","93.75%","V1388","V1388","blue",-0.361738580285252,-0.244068677272374,-0.276677106977746,0.142598793612499,0.606072442945006,0.28878151178838,0.105958518442621,-0.260926902253135,0.0419147701657454,0.178240367645958,0.125287206094873,0.436240053333164,0.000236583280408825,0.108942366585693,0.563822390930346,0.149182429297088,"ZGA1","GO:0048290","isotype switching to IgA isotypes",3,3,0.27,0.00041,"Biological Processes",1
"15",169,"Montipora_capitata_HIv3___Scaffold_7_451889","Montipora_capitata_HIv3___RNAseq.g11968.t1",0.742317787075486,0.0349345389396164,0.169321126022408,163,-22.76,"2 17","109 133",16,"81.25%","93.75%","V1388","V1388","blue",-0.361738580285252,-0.244068677272374,-0.276677106977746,0.142598793612499,0.606072442945006,0.28878151178838,0.105958518442621,-0.260926902253135,0.0419147701657454,0.178240367645958,0.125287206094873,0.436240053333164,0.000236583280408825,0.108942366585693,0.563822390930346,0.149182429297088,"ZGA1","GO:0048534","hematopoietic or lymphoid organ development",34,8,3.04,0.0025,"Biological Processes",0.235294117647059
"16",169,"Montipora_capitata_HIv3___Scaffold_7_451889","Montipora_capitata_HIv3___RNAseq.g11968.t1",0.742317787075486,0.0349345389396164,0.169321126022408,163,-22.76,"2 17","109 133",16,"81.25%","93.75%","V1388","V1388","blue",-0.361738580285252,-0.244068677272374,-0.276677106977746,0.142598793612499,0.606072442945006,0.28878151178838,0.105958518442621,-0.260926902253135,0.0419147701657454,0.178240367645958,0.125287206094873,0.436240053333164,0.000236583280408825,0.108942366585693,0.563822390930346,0.149182429297088,"ZGA1","GO:0051480","regulation of cytosolic calcium ion concentration",20,7,1.79,0.00035,"Biological Processes",0.35
"17",169,"Montipora_capitata_HIv3___Scaffold_7_451889","Montipora_capitata_HIv3___RNAseq.g11968.t1",0.742317787075486,0.0349345389396164,0.169321126022408,163,-22.76,"2 17","109 133",16,"81.25%","93.75%","V1388","V1388","blue",-0.361738580285252,-0.244068677272374,-0.276677106977746,0.142598793612499,0.606072442945006,0.28878151178838,0.105958518442621,-0.260926902253135,0.0419147701657454,0.178240367645958,0.125287206094873,0.436240053333164,0.000236583280408825,0.108942366585693,0.563822390930346,0.149182429297088,"ZGA1","GO:0060474","positive regulation of flagellated sperm motility i...",3,3,0.27,0.00041,"Biological Processes",1
"18",169,"Montipora_capitata_HIv3___Scaffold_7_451889","Montipora_capitata_HIv3___RNAseq.g11968.t1",0.742317787075486,0.0349345389396164,0.169321126022408,163,-22.76,"2 17","109 133",16,"81.25%","93.75%","V1388","V1388","blue",-0.361738580285252,-0.244068677272374,-0.276677106977746,0.142598793612499,0.606072442945006,0.28878151178838,0.105958518442621,-0.260926902253135,0.0419147701657454,0.178240367645958,0.125287206094873,0.436240053333164,0.000236583280408825,0.108942366585693,0.563822390930346,0.149182429297088,"ZGA1","GO:0070098","chemokine-mediated signaling pathway",3,3,0.27,0.00041,"Biological Processes",1
"19",169,"Montipora_capitata_HIv3___Scaffold_7_451889","Montipora_capitata_HIv3___RNAseq.g11968.t1",0.742317787075486,0.0349345389396164,0.169321126022408,163,-22.76,"2 17","109 133",16,"81.25%","93.75%","V1388","V1388","blue",-0.361738580285252,-0.244068677272374,-0.276677106977746,0.142598793612499,0.606072442945006,0.28878151178838,0.105958518442621,-0.260926902253135,0.0419147701657454,0.178240367645958,0.125287206094873,0.436240053333164,0.000236583280408825,0.108942366585693,0.563822390930346,0.149182429297088,"ZGA1","GO:0072679","thymocyte migration",3,3,0.27,0.00041,"Biological Processes",1
"20",169,"Montipora_capitata_HIv3___Scaffold_7_451889","Montipora_capitata_HIv3___RNAseq.g11968.t1",0.742317787075486,0.0349345389396164,0.169321126022408,163,-22.76,"2 17","109 133",16,"81.25%","93.75%","V1388","V1388","blue",-0.361738580285252,-0.244068677272374,-0.276677106977746,0.142598793612499,0.606072442945006,0.28878151178838,0.105958518442621,-0.260926902253135,0.0419147701657454,0.178240367645958,0.125287206094873,0.436240053333164,0.000236583280408825,0.108942366585693,0.563822390930346,0.149182429297088,"ZGA1","GO:1904155","DN2 thymocyte differentiation",3,3,0.27,0.00041,"Biological Processes",1
"21",169,"Montipora_capitata_HIv3___Scaffold_7_451889","Montipora_capitata_HIv3___RNAseq.g11968.t1",0.742317787075486,0.0349345389396164,0.169321126022408,163,-22.76,"2 17","109 133",16,"81.25%","93.75%","V1388","V1388","blue",-0.361738580285252,-0.244068677272374,-0.276677106977746,0.142598793612499,0.606072442945006,0.28878151178838,0.105958518442621,-0.260926902253135,0.0419147701657454,0.178240367645958,0.125287206094873,0.436240053333164,0.000236583280408825,0.108942366585693,0.563822390930346,0.149182429297088,"ZGA1","GO:1904156","DN3 thymocyte differentiation",3,3,0.27,0.00041,"Biological Processes",1
"22",169,"Montipora_capitata_HIv3___Scaffold_7_451889","Montipora_capitata_HIv3___RNAseq.g11968.t1",0.742317787075486,0.0349345389396164,0.169321126022408,163,-22.76,"2 17","109 133",16,"81.25%","93.75%","V1388","V1388","blue",-0.361738580285252,-0.244068677272374,-0.276677106977746,0.142598793612499,0.606072442945006,0.28878151178838,0.105958518442621,-0.260926902253135,0.0419147701657454,0.178240367645958,0.125287206094873,0.436240053333164,0.000236583280408825,0.108942366585693,0.563822390930346,0.149182429297088,"ZGA1","GO:2000404","regulation of T cell migration",6,3,0.54,0.00687,"Biological Processes",0.5
"23",169,"Montipora_capitata_HIv3___Scaffold_7_451889","Montipora_capitata_HIv3___RNAseq.g11968.t1",0.742317787075486,0.0349345389396164,0.169321126022408,163,-22.76,"2 17","109 133",16,"81.25%","93.75%","V1388","V1388","blue",-0.361738580285252,-0.244068677272374,-0.276677106977746,0.142598793612499,0.606072442945006,0.28878151178838,0.105958518442621,-0.260926902253135,0.0419147701657454,0.178240367645958,0.125287206094873,0.436240053333164,0.000236583280408825,0.108942366585693,0.563822390930346,0.149182429297088,"ZGA1","GO:2000510","positive regulation of dendritic cell chemotaxis",3,3,0.27,0.00041,"Biological Processes",1
"24",170,"Montipora_capitata_HIv3___Scaffold_9_617400","Montipora_capitata_HIv3___RNAseq.g11968.t1",0.828560088980456,0.0110330359975151,0.103357192681717,157,-26.63,"2 23","224 246",22,"72.73%","81.82%","V1388","V1388","blue",-0.361738580285252,-0.244068677272374,-0.276677106977746,0.142598793612499,0.606072442945006,0.28878151178838,0.105958518442621,-0.260926902253135,0.0419147701657454,0.178240367645958,0.125287206094873,0.436240053333164,0.000236583280408825,0.108942366585693,0.563822390930346,0.149182429297088,"ZGA1","GO:0002523","leukocyte migration involved in inflammatory respon...",4,3,0.36,0.00154,"Biological Processes",0.75
"25",170,"Montipora_capitata_HIv3___Scaffold_9_617400","Montipora_capitata_HIv3___RNAseq.g11968.t1",0.828560088980456,0.0110330359975151,0.103357192681717,157,-26.63,"2 23","224 246",22,"72.73%","81.82%","V1388","V1388","blue",-0.361738580285252,-0.244068677272374,-0.276677106977746,0.142598793612499,0.606072442945006,0.28878151178838,0.105958518442621,-0.260926902253135,0.0419147701657454,0.178240367645958,0.125287206094873,0.436240053333164,0.000236583280408825,0.108942366585693,0.563822390930346,0.149182429297088,"ZGA1","GO:0006968","cellular defense response",4,3,0.36,0.00154,"Biological Processes",0.75
"26",170,"Montipora_capitata_HIv3___Scaffold_9_617400","Montipora_capitata_HIv3___RNAseq.g11968.t1",0.828560088980456,0.0110330359975151,0.103357192681717,157,-26.63,"2 23","224 246",22,"72.73%","81.82%","V1388","V1388","blue",-0.361738580285252,-0.244068677272374,-0.276677106977746,0.142598793612499,0.606072442945006,0.28878151178838,0.105958518442621,-0.260926902253135,0.0419147701657454,0.178240367645958,0.125287206094873,0.436240053333164,0.000236583280408825,0.108942366585693,0.563822390930346,0.149182429297088,"ZGA1","GO:0007186","G protein-coupled receptor signaling pathway",38,13,3.4,0.00201,"Biological Processes",0.342105263157895
"27",170,"Montipora_capitata_HIv3___Scaffold_9_617400","Montipora_capitata_HIv3___RNAseq.g11968.t1",0.828560088980456,0.0110330359975151,0.103357192681717,157,-26.63,"2 23","224 246",22,"72.73%","81.82%","V1388","V1388","blue",-0.361738580285252,-0.244068677272374,-0.276677106977746,0.142598793612499,0.606072442945006,0.28878151178838,0.105958518442621,-0.260926902253135,0.0419147701657454,0.178240367645958,0.125287206094873,0.436240053333164,0.000236583280408825,0.108942366585693,0.563822390930346,0.149182429297088,"ZGA1","GO:0007204","positive regulation of cytosolic calcium ion concen...",18,5,1.61,0.00817,"Biological Processes",0.277777777777778
"28",170,"Montipora_capitata_HIv3___Scaffold_9_617400","Montipora_capitata_HIv3___RNAseq.g11968.t1",0.828560088980456,0.0110330359975151,0.103357192681717,157,-26.63,"2 23","224 246",22,"72.73%","81.82%","V1388","V1388","blue",-0.361738580285252,-0.244068677272374,-0.276677106977746,0.142598793612499,0.606072442945006,0.28878151178838,0.105958518442621,-0.260926902253135,0.0419147701657454,0.178240367645958,0.125287206094873,0.436240053333164,0.000236583280408825,0.108942366585693,0.563822390930346,0.149182429297088,"ZGA1","GO:0010634","positive regulation of epithelial cell migration",14,5,1.25,0.00242,"Biological Processes",0.357142857142857
"29",170,"Montipora_capitata_HIv3___Scaffold_9_617400","Montipora_capitata_HIv3___RNAseq.g11968.t1",0.828560088980456,0.0110330359975151,0.103357192681717,157,-26.63,"2 23","224 246",22,"72.73%","81.82%","V1388","V1388","blue",-0.361738580285252,-0.244068677272374,-0.276677106977746,0.142598793612499,0.606072442945006,0.28878151178838,0.105958518442621,-0.260926902253135,0.0419147701657454,0.178240367645958,0.125287206094873,0.436240053333164,0.000236583280408825,0.108942366585693,0.563822390930346,0.149182429297088,"ZGA1","GO:0019722","calcium-mediated signaling",19,4,1.7,0.04764,"Biological Processes",0.210526315789474
"30",170,"Montipora_capitata_HIv3___Scaffold_9_617400","Montipora_capitata_HIv3___RNAseq.g11968.t1",0.828560088980456,0.0110330359975151,0.103357192681717,157,-26.63,"2 23","224 246",22,"72.73%","81.82%","V1388","V1388","blue",-0.361738580285252,-0.244068677272374,-0.276677106977746,0.142598793612499,0.606072442945006,0.28878151178838,0.105958518442621,-0.260926902253135,0.0419147701657454,0.178240367645958,0.125287206094873,0.436240053333164,0.000236583280408825,0.108942366585693,0.563822390930346,0.149182429297088,"ZGA1","GO:0048290","isotype switching to IgA isotypes",3,3,0.27,0.00041,"Biological Processes",1
"31",170,"Montipora_capitata_HIv3___Scaffold_9_617400","Montipora_capitata_HIv3___RNAseq.g11968.t1",0.828560088980456,0.0110330359975151,0.103357192681717,157,-26.63,"2 23","224 246",22,"72.73%","81.82%","V1388","V1388","blue",-0.361738580285252,-0.244068677272374,-0.276677106977746,0.142598793612499,0.606072442945006,0.28878151178838,0.105958518442621,-0.260926902253135,0.0419147701657454,0.178240367645958,0.125287206094873,0.436240053333164,0.000236583280408825,0.108942366585693,0.563822390930346,0.149182429297088,"ZGA1","GO:0048534","hematopoietic or lymphoid organ development",34,8,3.04,0.0025,"Biological Processes",0.235294117647059
"32",170,"Montipora_capitata_HIv3___Scaffold_9_617400","Montipora_capitata_HIv3___RNAseq.g11968.t1",0.828560088980456,0.0110330359975151,0.103357192681717,157,-26.63,"2 23","224 246",22,"72.73%","81.82%","V1388","V1388","blue",-0.361738580285252,-0.244068677272374,-0.276677106977746,0.142598793612499,0.606072442945006,0.28878151178838,0.105958518442621,-0.260926902253135,0.0419147701657454,0.178240367645958,0.125287206094873,0.436240053333164,0.000236583280408825,0.108942366585693,0.563822390930346,0.149182429297088,"ZGA1","GO:0051480","regulation of cytosolic calcium ion concentration",20,7,1.79,0.00035,"Biological Processes",0.35
"33",170,"Montipora_capitata_HIv3___Scaffold_9_617400","Montipora_capitata_HIv3___RNAseq.g11968.t1",0.828560088980456,0.0110330359975151,0.103357192681717,157,-26.63,"2 23","224 246",22,"72.73%","81.82%","V1388","V1388","blue",-0.361738580285252,-0.244068677272374,-0.276677106977746,0.142598793612499,0.606072442945006,0.28878151178838,0.105958518442621,-0.260926902253135,0.0419147701657454,0.178240367645958,0.125287206094873,0.436240053333164,0.000236583280408825,0.108942366585693,0.563822390930346,0.149182429297088,"ZGA1","GO:0060474","positive regulation of flagellated sperm motility i...",3,3,0.27,0.00041,"Biological Processes",1
"34",170,"Montipora_capitata_HIv3___Scaffold_9_617400","Montipora_capitata_HIv3___RNAseq.g11968.t1",0.828560088980456,0.0110330359975151,0.103357192681717,157,-26.63,"2 23","224 246",22,"72.73%","81.82%","V1388","V1388","blue",-0.361738580285252,-0.244068677272374,-0.276677106977746,0.142598793612499,0.606072442945006,0.28878151178838,0.105958518442621,-0.260926902253135,0.0419147701657454,0.178240367645958,0.125287206094873,0.436240053333164,0.000236583280408825,0.108942366585693,0.563822390930346,0.149182429297088,"ZGA1","GO:0070098","chemokine-mediated signaling pathway",3,3,0.27,0.00041,"Biological Processes",1
"35",170,"Montipora_capitata_HIv3___Scaffold_9_617400","Montipora_capitata_HIv3___RNAseq.g11968.t1",0.828560088980456,0.0110330359975151,0.103357192681717,157,-26.63,"2 23","224 246",22,"72.73%","81.82%","V1388","V1388","blue",-0.361738580285252,-0.244068677272374,-0.276677106977746,0.142598793612499,0.606072442945006,0.28878151178838,0.105958518442621,-0.260926902253135,0.0419147701657454,0.178240367645958,0.125287206094873,0.436240053333164,0.000236583280408825,0.108942366585693,0.563822390930346,0.149182429297088,"ZGA1","GO:0072679","thymocyte migration",3,3,0.27,0.00041,"Biological Processes",1
"36",170,"Montipora_capitata_HIv3___Scaffold_9_617400","Montipora_capitata_HIv3___RNAseq.g11968.t1",0.828560088980456,0.0110330359975151,0.103357192681717,157,-26.63,"2 23","224 246",22,"72.73%","81.82%","V1388","V1388","blue",-0.361738580285252,-0.244068677272374,-0.276677106977746,0.142598793612499,0.606072442945006,0.28878151178838,0.105958518442621,-0.260926902253135,0.0419147701657454,0.178240367645958,0.125287206094873,0.436240053333164,0.000236583280408825,0.108942366585693,0.563822390930346,0.149182429297088,"ZGA1","GO:1904155","DN2 thymocyte differentiation",3,3,0.27,0.00041,"Biological Processes",1
"37",170,"Montipora_capitata_HIv3___Scaffold_9_617400","Montipora_capitata_HIv3___RNAseq.g11968.t1",0.828560088980456,0.0110330359975151,0.103357192681717,157,-26.63,"2 23","224 246",22,"72.73%","81.82%","V1388","V1388","blue",-0.361738580285252,-0.244068677272374,-0.276677106977746,0.142598793612499,0.606072442945006,0.28878151178838,0.105958518442621,-0.260926902253135,0.0419147701657454,0.178240367645958,0.125287206094873,0.436240053333164,0.000236583280408825,0.108942366585693,0.563822390930346,0.149182429297088,"ZGA1","GO:1904156","DN3 thymocyte differentiation",3,3,0.27,0.00041,"Biological Processes",1
"38",170,"Montipora_capitata_HIv3___Scaffold_9_617400","Montipora_capitata_HIv3___RNAseq.g11968.t1",0.828560088980456,0.0110330359975151,0.103357192681717,157,-26.63,"2 23","224 246",22,"72.73%","81.82%","V1388","V1388","blue",-0.361738580285252,-0.244068677272374,-0.276677106977746,0.142598793612499,0.606072442945006,0.28878151178838,0.105958518442621,-0.260926902253135,0.0419147701657454,0.178240367645958,0.125287206094873,0.436240053333164,0.000236583280408825,0.108942366585693,0.563822390930346,0.149182429297088,"ZGA1","GO:2000404","regulation of T cell migration",6,3,0.54,0.00687,"Biological Processes",0.5
"39",170,"Montipora_capitata_HIv3___Scaffold_9_617400","Montipora_capitata_HIv3___RNAseq.g11968.t1",0.828560088980456,0.0110330359975151,0.103357192681717,157,-26.63,"2 23","224 246",22,"72.73%","81.82%","V1388","V1388","blue",-0.361738580285252,-0.244068677272374,-0.276677106977746,0.142598793612499,0.606072442945006,0.28878151178838,0.105958518442621,-0.260926902253135,0.0419147701657454,0.178240367645958,0.125287206094873,0.436240053333164,0.000236583280408825,0.108942366585693,0.563822390930346,0.149182429297088,"ZGA1","GO:2000510","positive regulation of dendritic cell chemotaxis",3,3,0.27,0.00041,"Biological Processes",1
"40",241,"Montipora_capitata_HIv3___Scaffold_2_123667","Montipora_capitata_HIv3___RNAseq.g29879.t1b",0.77924040415644,0.0226400308884612,0.139553131799564,152,-20.97,"2 20","965 987",18,"72.22%","77.78%","V2142","V2142","blue",-0.2610480124856,-0.228431271673431,-0.339615503703697,-0.291873521309896,0.122557725174781,0.235257557757989,0.314206673056615,0.448946353183238,0.148986932724026,0.20857388824372,0.0572131947700841,0.105036284342186,0.503984181280744,0.194923363675741,0.0798825153819284,0.00995398953261089,"ZGA1","GO:0007596","blood coagulation",15,6,1.34,0.03883,"Biological Processes",0.4
"41",241,"Montipora_capitata_HIv3___Scaffold_2_123667","Montipora_capitata_HIv3___RNAseq.g29879.t1b",0.77924040415644,0.0226400308884612,0.139553131799564,152,-20.97,"2 20","965 987",18,"72.22%","77.78%","V2142","V2142","blue",-0.2610480124856,-0.228431271673431,-0.339615503703697,-0.291873521309896,0.122557725174781,0.235257557757989,0.314206673056615,0.448946353183238,0.148986932724026,0.20857388824372,0.0572131947700841,0.105036284342186,0.503984181280744,0.194923363675741,0.0798825153819284,0.00995398953261089,"ZGA1","GO:0035023","regulation of Rho protein signal transduction",8,4,0.72,0.00162,"Biological Processes",0.5
"42",241,"Montipora_capitata_HIv3___Scaffold_2_123667","Montipora_capitata_HIv3___RNAseq.g29879.t1b",0.77924040415644,0.0226400308884612,0.139553131799564,152,-20.97,"2 20","965 987",18,"72.22%","77.78%","V2142","V2142","blue",-0.2610480124856,-0.228431271673431,-0.339615503703697,-0.291873521309896,0.122557725174781,0.235257557757989,0.314206673056615,0.448946353183238,0.148986932724026,0.20857388824372,0.0572131947700841,0.105036284342186,0.503984181280744,0.194923363675741,0.0798825153819284,0.00995398953261089,"ZGA1","GO:0046578","regulation of Ras protein signal transduction",16,5,1.43,0.00875,"Biological Processes",0.3125
"43",372,"Montipora_capitata_HIv3___Scaffold_7_451889","Montipora_capitata_HIv3___RNAseq.g12237.t1",0.825442848054775,0.0116169402964467,0.105490577534906,158,-20.95,"2 21","238 265",23,"69.57%","78.26%","V3499","V3499","blue",-0.15262228519592,-0.11825034672418,-0.176599783057537,-0.195056019217685,0.0421192041234696,0.245840884483282,0.150022177629431,0.204546167959139,0.404329395667076,0.519200159350208,0.333603516926654,0.28469965678042,0.818958995973437,0.175010613949721,0.412476967814319,0.261447673312404,"ZGA1","GO:0007596","blood coagulation",15,6,1.34,0.03883,"Biological Processes",0.4
