"","X.1","miRNA","mRNA","PCC.cor","p_value","adjusted_p_value","score","energy","query_start_end","subject_start_end","total_bp_shared","query_similar","subject_similar","X","gene","moduleColor","hpf_1","hpf_4","hpf_9","hpf_14","hpf_22","hpf_28","hpf_48","hpf_72","hpf_1.1","hpf_4.1","hpf_9.1","hpf_14.1","hpf_22.1","hpf_28.1","hpf_48.1","hpf_72.1","category","GOs","Term","Annotated","Significant","Expected","Fisher","ontology","sig.prop"
"11",227,"Montipora_capitata_HIv3___Scaffold_2_97469","Montipora_capitata_HIv3___RNAseq.g4583.t1",-0.738048715198877,0.0365708397638898,0.172919066740156,169,-23.64,"2 23","479 504",23,"65.22%","86.96%","V1975","V1975","midnightblue",0.291594321449771,-0.189129909195409,0.308861775626936,0.620629098724285,-0.0716893626717997,-0.130361595661101,-0.373318147200367,-0.456586181072315,0.105384598069657,0.299872014955581,0.085430281621883,0.000150858091677843,0.696607547804926,0.476997174993005,0.0353306399383113,0.00861942843401793,"Maternal","GO:0045892","negative regulation of DNA-templated transcription",61,8,6.26,0.0224,"Biological Processes",0.131147540983607
"12",239,"Montipora_capitata_HIv3___Scaffold_7_451889","Montipora_capitata_HIv3___TS.g25677.t1",-0.949581263929559,0.000308423140688774,0.0356582154896404,166,-22.57,"2 23","253 274",21,"76.19%","85.71%","V2122","V2122","green",0.475289084518603,0.403156275460884,0.30769392865378,0.143650098493777,-0.262989044738014,-0.32076912789719,-0.383707774783016,-0.362323439708825,0.00597641430928207,0.0221413104711977,0.0866808656759407,0.432829943467706,0.145878986348806,0.0734557435041602,0.0301605642586241,0.0415601640517729,"Maternal","GO:0006812","monoatomic cation transport",62,7,6.36,0.0381,"Biological Processes",0.112903225806452
"13",267,"Montipora_capitata_HIv3___Scaffold_2_66515","Montipora_capitata_HIv3___RNAseq.g49655.t1",-0.810743268672174,0.014632590965218,0.115874369471805,172,-20.44,"2 23","497 519",21,"71.43%","90.48%","V2430","V2430","green",0.39770709943975,0.14939979035131,0.366724933827966,0.469181007318167,-0.298316970684953,-0.316201762251214,-0.404724847940751,-0.363769250060273,0.0241863067870447,0.414440854180364,0.03896813517597,0.00675050481646613,0.0972364596420286,0.0778844554351366,0.021579837361458,0.0406938895019589,"Maternal","GO:0007507","heart development",48,8,4.93,0.043,"Biological Processes",0.166666666666667
"14",267,"Montipora_capitata_HIv3___Scaffold_2_66515","Montipora_capitata_HIv3___RNAseq.g49655.t1",-0.810743268672174,0.014632590965218,0.115874369471805,172,-20.44,"2 23","497 519",21,"71.43%","90.48%","V2430","V2430","green",0.39770709943975,0.14939979035131,0.366724933827966,0.469181007318167,-0.298316970684953,-0.316201762251214,-0.404724847940751,-0.363769250060273,0.0241863067870447,0.414440854180364,0.03896813517597,0.00675050481646613,0.0972364596420286,0.0778844554351366,0.021579837361458,0.0406938895019589,"Maternal","GO:0032873","negative regulation of stress-activated MAPK cascad...",3,2,0.31,0.0202,"Biological Processes",0.666666666666667
"15",267,"Montipora_capitata_HIv3___Scaffold_2_66515","Montipora_capitata_HIv3___RNAseq.g49655.t1",-0.810743268672174,0.014632590965218,0.115874369471805,172,-20.44,"2 23","497 519",21,"71.43%","90.48%","V2430","V2430","green",0.39770709943975,0.14939979035131,0.366724933827966,0.469181007318167,-0.298316970684953,-0.316201762251214,-0.404724847940751,-0.363769250060273,0.0241863067870447,0.414440854180364,0.03896813517597,0.00675050481646613,0.0972364596420286,0.0778844554351366,0.021579837361458,0.0406938895019589,"Maternal","GO:0046329","negative regulation of JNK cascade",3,2,0.31,0.0202,"Biological Processes",0.666666666666667
"16",267,"Montipora_capitata_HIv3___Scaffold_2_66515","Montipora_capitata_HIv3___RNAseq.g49655.t1",-0.810743268672174,0.014632590965218,0.115874369471805,172,-20.44,"2 23","497 519",21,"71.43%","90.48%","V2430","V2430","green",0.39770709943975,0.14939979035131,0.366724933827966,0.469181007318167,-0.298316970684953,-0.316201762251214,-0.404724847940751,-0.363769250060273,0.0241863067870447,0.414440854180364,0.03896813517597,0.00675050481646613,0.0972364596420286,0.0778844554351366,0.021579837361458,0.0406938895019589,"Maternal","GO:0048534","hematopoietic or lymphoid organ development",34,7,3.49,0.02,"Biological Processes",0.205882352941176
"17",268,"Montipora_capitata_HIv3___Scaffold_7_451889","Montipora_capitata_HIv3___RNAseq.g49655.t1",-0.809321499867025,0.0149477743288237,0.116910331771848,163,-21.96,"2 23","865 889",23,"73.91%","78.26%","V2430","V2430","green",0.39770709943975,0.14939979035131,0.366724933827966,0.469181007318167,-0.298316970684953,-0.316201762251214,-0.404724847940751,-0.363769250060273,0.0241863067870447,0.414440854180364,0.03896813517597,0.00675050481646613,0.0972364596420286,0.0778844554351366,0.021579837361458,0.0406938895019589,"Maternal","GO:0007507","heart development",48,8,4.93,0.043,"Biological Processes",0.166666666666667
"18",268,"Montipora_capitata_HIv3___Scaffold_7_451889","Montipora_capitata_HIv3___RNAseq.g49655.t1",-0.809321499867025,0.0149477743288237,0.116910331771848,163,-21.96,"2 23","865 889",23,"73.91%","78.26%","V2430","V2430","green",0.39770709943975,0.14939979035131,0.366724933827966,0.469181007318167,-0.298316970684953,-0.316201762251214,-0.404724847940751,-0.363769250060273,0.0241863067870447,0.414440854180364,0.03896813517597,0.00675050481646613,0.0972364596420286,0.0778844554351366,0.021579837361458,0.0406938895019589,"Maternal","GO:0032873","negative regulation of stress-activated MAPK cascad...",3,2,0.31,0.0202,"Biological Processes",0.666666666666667
"19",268,"Montipora_capitata_HIv3___Scaffold_7_451889","Montipora_capitata_HIv3___RNAseq.g49655.t1",-0.809321499867025,0.0149477743288237,0.116910331771848,163,-21.96,"2 23","865 889",23,"73.91%","78.26%","V2430","V2430","green",0.39770709943975,0.14939979035131,0.366724933827966,0.469181007318167,-0.298316970684953,-0.316201762251214,-0.404724847940751,-0.363769250060273,0.0241863067870447,0.414440854180364,0.03896813517597,0.00675050481646613,0.0972364596420286,0.0778844554351366,0.021579837361458,0.0406938895019589,"Maternal","GO:0046329","negative regulation of JNK cascade",3,2,0.31,0.0202,"Biological Processes",0.666666666666667
"20",268,"Montipora_capitata_HIv3___Scaffold_7_451889","Montipora_capitata_HIv3___RNAseq.g49655.t1",-0.809321499867025,0.0149477743288237,0.116910331771848,163,-21.96,"2 23","865 889",23,"73.91%","78.26%","V2430","V2430","green",0.39770709943975,0.14939979035131,0.366724933827966,0.469181007318167,-0.298316970684953,-0.316201762251214,-0.404724847940751,-0.363769250060273,0.0241863067870447,0.414440854180364,0.03896813517597,0.00675050481646613,0.0972364596420286,0.0778844554351366,0.021579837361458,0.0406938895019589,"Maternal","GO:0048534","hematopoietic or lymphoid organ development",34,7,3.49,0.02,"Biological Processes",0.205882352941176
"21",325,"Montipora_capitata_HIv3___Scaffold_9_599461","Montipora_capitata_HIv3___RNAseq.g45462.t1",-0.789171342954474,0.0198794439228345,0.132020840111377,141,-20.94,"2 10","411 433",8,"87.50%","100.00%","V2987","V2987","green",0.243224372485668,0.177106792669628,0.236110978755181,0.401808703811404,-0.445286450978757,-0.201278171487213,-0.245828213739213,-0.165858011516698,0.179793779006949,0.332195225846404,0.19326159642411,0.0226332499848003,0.0106527345928299,0.269309542859047,0.175033557594227,0.364294763011641,"Maternal","GO:0045892","negative regulation of DNA-templated transcription",61,8,6.26,0.0224,"Biological Processes",0.131147540983607
"22",382,"Montipora_capitata_HIv3___Scaffold_4_288176","Montipora_capitata_HIv3___RNAseq.g38567.t1",-0.786086199497297,0.0207131765218758,0.134290661413927,181,-26.27,"2 22","541 564",20,"80.00%","90.00%","V3636","V3636","lightgreen",0.161875563959883,0.187002541358311,0.23444244832204,0.401429300190163,-0.0318375847144023,-0.20839039510171,-0.450483011930618,-0.294038862083666,0.376085269630087,0.30544108035239,0.196519791816749,0.0227733676342093,0.86266814772606,0.252394198389861,0.00967237534357956,0.102364298779765,"Maternal","GO:0022412","cellular process involved in reproduction in multic...",84,13,8.62,0.0274,"Biological Processes",0.154761904761905
"23",382,"Montipora_capitata_HIv3___Scaffold_4_288176","Montipora_capitata_HIv3___RNAseq.g38567.t1",-0.786086199497297,0.0207131765218758,0.134290661413927,181,-26.27,"2 22","541 564",20,"80.00%","90.00%","V3636","V3636","lightgreen",0.161875563959883,0.187002541358311,0.23444244832204,0.401429300190163,-0.0318375847144023,-0.20839039510171,-0.450483011930618,-0.294038862083666,0.376085269630087,0.30544108035239,0.196519791816749,0.0227733676342093,0.86266814772606,0.252394198389861,0.00967237534357956,0.102364298779765,"Maternal","GO:0044703","multi-organism reproductive process",101,15,10.37,0.0171,"Biological Processes",0.148514851485149
"24",581,"Montipora_capitata_HIv3___Scaffold_2_123667","Montipora_capitata_HIv3___RNAseq.g24698.t1",-0.773119458271922,0.0244538986949806,0.144353682534417,149,-20.22,"2 19","361 390",22,"63.64%","72.73%","V5656","V5656","green",0.391093784102819,0.0954878986971023,0.440695732111195,0.365114788823941,-0.171254821108516,-0.140504169574135,-0.47484240272899,-0.505790810323416,0.0268742726802698,0.603160600240559,0.0115872684768388,0.0399007943904461,0.348671552664141,0.443077970927594,0.00603032928772699,0.00314481161989862,"Maternal","GO:0007141","male meiosis I",4,2,0.41,0.0382,"Biological Processes",0.5
"25",581,"Montipora_capitata_HIv3___Scaffold_2_123667","Montipora_capitata_HIv3___RNAseq.g24698.t1",-0.773119458271922,0.0244538986949806,0.144353682534417,149,-20.22,"2 19","361 390",22,"63.64%","72.73%","V5656","V5656","green",0.391093784102819,0.0954878986971023,0.440695732111195,0.365114788823941,-0.171254821108516,-0.140504169574135,-0.47484240272899,-0.505790810323416,0.0268742726802698,0.603160600240559,0.0115872684768388,0.0399007943904461,0.348671552664141,0.443077970927594,0.00603032928772699,0.00314481161989862,"Maternal","GO:0007283","spermatogenesis",36,8,3.7,0.0073,"Biological Processes",0.222222222222222
"26",581,"Montipora_capitata_HIv3___Scaffold_2_123667","Montipora_capitata_HIv3___RNAseq.g24698.t1",-0.773119458271922,0.0244538986949806,0.144353682534417,149,-20.22,"2 19","361 390",22,"63.64%","72.73%","V5656","V5656","green",0.391093784102819,0.0954878986971023,0.440695732111195,0.365114788823941,-0.171254821108516,-0.140504169574135,-0.47484240272899,-0.505790810323416,0.0268742726802698,0.603160600240559,0.0115872684768388,0.0399007943904461,0.348671552664141,0.443077970927594,0.00603032928772699,0.00314481161989862,"Maternal","GO:0016579","protein deubiquitination",20,6,2.05,0.0455,"Biological Processes",0.3
"27",581,"Montipora_capitata_HIv3___Scaffold_2_123667","Montipora_capitata_HIv3___RNAseq.g24698.t1",-0.773119458271922,0.0244538986949806,0.144353682534417,149,-20.22,"2 19","361 390",22,"63.64%","72.73%","V5656","V5656","green",0.391093784102819,0.0954878986971023,0.440695732111195,0.365114788823941,-0.171254821108516,-0.140504169574135,-0.47484240272899,-0.505790810323416,0.0268742726802698,0.603160600240559,0.0115872684768388,0.0399007943904461,0.348671552664141,0.443077970927594,0.00603032928772699,0.00314481161989862,"Maternal","GO:0022412","cellular process involved in reproduction in multic...",84,13,8.62,0.0274,"Biological Processes",0.154761904761905
"28",581,"Montipora_capitata_HIv3___Scaffold_2_123667","Montipora_capitata_HIv3___RNAseq.g24698.t1",-0.773119458271922,0.0244538986949806,0.144353682534417,149,-20.22,"2 19","361 390",22,"63.64%","72.73%","V5656","V5656","green",0.391093784102819,0.0954878986971023,0.440695732111195,0.365114788823941,-0.171254821108516,-0.140504169574135,-0.47484240272899,-0.505790810323416,0.0268742726802698,0.603160600240559,0.0115872684768388,0.0399007943904461,0.348671552664141,0.443077970927594,0.00603032928772699,0.00314481161989862,"Maternal","GO:0044703","multi-organism reproductive process",101,15,10.37,0.0171,"Biological Processes",0.148514851485149
"29",582,"Montipora_capitata_HIv3___Scaffold_7_451889","Montipora_capitata_HIv3___RNAseq.g24698.t1",-0.754575607162403,0.0304880459214353,0.159115993773161,159,-23.25,"2 23","550 575",24,"70.83%","75.00%","V5656","V5656","green",0.391093784102819,0.0954878986971023,0.440695732111195,0.365114788823941,-0.171254821108516,-0.140504169574135,-0.47484240272899,-0.505790810323416,0.0268742726802698,0.603160600240559,0.0115872684768388,0.0399007943904461,0.348671552664141,0.443077970927594,0.00603032928772699,0.00314481161989862,"Maternal","GO:0007141","male meiosis I",4,2,0.41,0.0382,"Biological Processes",0.5
"30",582,"Montipora_capitata_HIv3___Scaffold_7_451889","Montipora_capitata_HIv3___RNAseq.g24698.t1",-0.754575607162403,0.0304880459214353,0.159115993773161,159,-23.25,"2 23","550 575",24,"70.83%","75.00%","V5656","V5656","green",0.391093784102819,0.0954878986971023,0.440695732111195,0.365114788823941,-0.171254821108516,-0.140504169574135,-0.47484240272899,-0.505790810323416,0.0268742726802698,0.603160600240559,0.0115872684768388,0.0399007943904461,0.348671552664141,0.443077970927594,0.00603032928772699,0.00314481161989862,"Maternal","GO:0007283","spermatogenesis",36,8,3.7,0.0073,"Biological Processes",0.222222222222222
"31",582,"Montipora_capitata_HIv3___Scaffold_7_451889","Montipora_capitata_HIv3___RNAseq.g24698.t1",-0.754575607162403,0.0304880459214353,0.159115993773161,159,-23.25,"2 23","550 575",24,"70.83%","75.00%","V5656","V5656","green",0.391093784102819,0.0954878986971023,0.440695732111195,0.365114788823941,-0.171254821108516,-0.140504169574135,-0.47484240272899,-0.505790810323416,0.0268742726802698,0.603160600240559,0.0115872684768388,0.0399007943904461,0.348671552664141,0.443077970927594,0.00603032928772699,0.00314481161989862,"Maternal","GO:0016579","protein deubiquitination",20,6,2.05,0.0455,"Biological Processes",0.3
"32",582,"Montipora_capitata_HIv3___Scaffold_7_451889","Montipora_capitata_HIv3___RNAseq.g24698.t1",-0.754575607162403,0.0304880459214353,0.159115993773161,159,-23.25,"2 23","550 575",24,"70.83%","75.00%","V5656","V5656","green",0.391093784102819,0.0954878986971023,0.440695732111195,0.365114788823941,-0.171254821108516,-0.140504169574135,-0.47484240272899,-0.505790810323416,0.0268742726802698,0.603160600240559,0.0115872684768388,0.0399007943904461,0.348671552664141,0.443077970927594,0.00603032928772699,0.00314481161989862,"Maternal","GO:0022412","cellular process involved in reproduction in multic...",84,13,8.62,0.0274,"Biological Processes",0.154761904761905
"33",582,"Montipora_capitata_HIv3___Scaffold_7_451889","Montipora_capitata_HIv3___RNAseq.g24698.t1",-0.754575607162403,0.0304880459214353,0.159115993773161,159,-23.25,"2 23","550 575",24,"70.83%","75.00%","V5656","V5656","green",0.391093784102819,0.0954878986971023,0.440695732111195,0.365114788823941,-0.171254821108516,-0.140504169574135,-0.47484240272899,-0.505790810323416,0.0268742726802698,0.603160600240559,0.0115872684768388,0.0399007943904461,0.348671552664141,0.443077970927594,0.00603032928772699,0.00314481161989862,"Maternal","GO:0044703","multi-organism reproductive process",101,15,10.37,0.0171,"Biological Processes",0.148514851485149
"34",583,"Montipora_capitata_HIv3___Scaffold_8_483169","Montipora_capitata_HIv3___RNAseq.g24698.t1",-0.856269846448756,0.00664588487789998,0.0853053376492351,142,-20.15,"2 11","802 824",9,"88.89%","88.89%","V5656","V5656","green",0.391093784102819,0.0954878986971023,0.440695732111195,0.365114788823941,-0.171254821108516,-0.140504169574135,-0.47484240272899,-0.505790810323416,0.0268742726802698,0.603160600240559,0.0115872684768388,0.0399007943904461,0.348671552664141,0.443077970927594,0.00603032928772699,0.00314481161989862,"Maternal","GO:0007141","male meiosis I",4,2,0.41,0.0382,"Biological Processes",0.5
"35",583,"Montipora_capitata_HIv3___Scaffold_8_483169","Montipora_capitata_HIv3___RNAseq.g24698.t1",-0.856269846448756,0.00664588487789998,0.0853053376492351,142,-20.15,"2 11","802 824",9,"88.89%","88.89%","V5656","V5656","green",0.391093784102819,0.0954878986971023,0.440695732111195,0.365114788823941,-0.171254821108516,-0.140504169574135,-0.47484240272899,-0.505790810323416,0.0268742726802698,0.603160600240559,0.0115872684768388,0.0399007943904461,0.348671552664141,0.443077970927594,0.00603032928772699,0.00314481161989862,"Maternal","GO:0007283","spermatogenesis",36,8,3.7,0.0073,"Biological Processes",0.222222222222222
"36",583,"Montipora_capitata_HIv3___Scaffold_8_483169","Montipora_capitata_HIv3___RNAseq.g24698.t1",-0.856269846448756,0.00664588487789998,0.0853053376492351,142,-20.15,"2 11","802 824",9,"88.89%","88.89%","V5656","V5656","green",0.391093784102819,0.0954878986971023,0.440695732111195,0.365114788823941,-0.171254821108516,-0.140504169574135,-0.47484240272899,-0.505790810323416,0.0268742726802698,0.603160600240559,0.0115872684768388,0.0399007943904461,0.348671552664141,0.443077970927594,0.00603032928772699,0.00314481161989862,"Maternal","GO:0016579","protein deubiquitination",20,6,2.05,0.0455,"Biological Processes",0.3
"37",583,"Montipora_capitata_HIv3___Scaffold_8_483169","Montipora_capitata_HIv3___RNAseq.g24698.t1",-0.856269846448756,0.00664588487789998,0.0853053376492351,142,-20.15,"2 11","802 824",9,"88.89%","88.89%","V5656","V5656","green",0.391093784102819,0.0954878986971023,0.440695732111195,0.365114788823941,-0.171254821108516,-0.140504169574135,-0.47484240272899,-0.505790810323416,0.0268742726802698,0.603160600240559,0.0115872684768388,0.0399007943904461,0.348671552664141,0.443077970927594,0.00603032928772699,0.00314481161989862,"Maternal","GO:0022412","cellular process involved in reproduction in multic...",84,13,8.62,0.0274,"Biological Processes",0.154761904761905
"38",583,"Montipora_capitata_HIv3___Scaffold_8_483169","Montipora_capitata_HIv3___RNAseq.g24698.t1",-0.856269846448756,0.00664588487789998,0.0853053376492351,142,-20.15,"2 11","802 824",9,"88.89%","88.89%","V5656","V5656","green",0.391093784102819,0.0954878986971023,0.440695732111195,0.365114788823941,-0.171254821108516,-0.140504169574135,-0.47484240272899,-0.505790810323416,0.0268742726802698,0.603160600240559,0.0115872684768388,0.0399007943904461,0.348671552664141,0.443077970927594,0.00603032928772699,0.00314481161989862,"Maternal","GO:0044703","multi-organism reproductive process",101,15,10.37,0.0171,"Biological Processes",0.148514851485149
"39",665,"Montipora_capitata_HIv3___Scaffold_2_66515","Montipora_capitata_HIv3___RNAseq.g38443.t1",-0.879838480757216,0.00395596421682527,0.0710207469843163,152,-20.67,"2 23","363 390",25,"60.00%","76.00%","V6448","V6448","green",0.350074962571305,0.396106875371962,0.363712470768851,0.297798258559845,-0.411341777541654,-0.29792644534804,-0.359134153824405,-0.339290190557863,0.0495081307749951,0.024815514436801,0.0407276333516361,0.0978476056456725,0.0193390888793805,0.0976963059529277,0.0435234648726526,0.0574671876609428,"Maternal","GO:0006304","DNA modification",5,3,0.51,0.0374,"Biological Processes",0.6
"40",665,"Montipora_capitata_HIv3___Scaffold_2_66515","Montipora_capitata_HIv3___RNAseq.g38443.t1",-0.879838480757216,0.00395596421682527,0.0710207469843163,152,-20.67,"2 23","363 390",25,"60.00%","76.00%","V6448","V6448","green",0.350074962571305,0.396106875371962,0.363712470768851,0.297798258559845,-0.411341777541654,-0.29792644534804,-0.359134153824405,-0.339290190557863,0.0495081307749951,0.024815514436801,0.0407276333516361,0.0978476056456725,0.0193390888793805,0.0976963059529277,0.0435234648726526,0.0574671876609428,"Maternal","GO:0016579","protein deubiquitination",20,6,2.05,0.0455,"Biological Processes",0.3
"41",665,"Montipora_capitata_HIv3___Scaffold_2_66515","Montipora_capitata_HIv3___RNAseq.g38443.t1",-0.879838480757216,0.00395596421682527,0.0710207469843163,152,-20.67,"2 23","363 390",25,"60.00%","76.00%","V6448","V6448","green",0.350074962571305,0.396106875371962,0.363712470768851,0.297798258559845,-0.411341777541654,-0.29792644534804,-0.359134153824405,-0.339290190557863,0.0495081307749951,0.024815514436801,0.0407276333516361,0.0978476056456725,0.0193390888793805,0.0976963059529277,0.0435234648726526,0.0574671876609428,"Maternal","GO:0022412","cellular process involved in reproduction in multic...",84,13,8.62,0.0274,"Biological Processes",0.154761904761905
"42",665,"Montipora_capitata_HIv3___Scaffold_2_66515","Montipora_capitata_HIv3___RNAseq.g38443.t1",-0.879838480757216,0.00395596421682527,0.0710207469843163,152,-20.67,"2 23","363 390",25,"60.00%","76.00%","V6448","V6448","green",0.350074962571305,0.396106875371962,0.363712470768851,0.297798258559845,-0.411341777541654,-0.29792644534804,-0.359134153824405,-0.339290190557863,0.0495081307749951,0.024815514436801,0.0407276333516361,0.0978476056456725,0.0193390888793805,0.0976963059529277,0.0435234648726526,0.0574671876609428,"Maternal","GO:0044703","multi-organism reproductive process",101,15,10.37,0.0171,"Biological Processes",0.148514851485149
"43",668,"Montipora_capitata_HIv3___Scaffold_2_123667","Montipora_capitata_HIv3___RNAseq.g46167.t1",-0.907733784085105,0.00183029067184345,0.0556828612249655,169,-23.68,"2 24","603 626",22,"68.18%","86.36%","V6484","V6484","lightgreen",0.0729172615620375,0.144486016006849,0.0821928415242913,0.505291889167813,0.127891179787423,0.0167808185325065,-0.213101176582319,-0.736458829998601,0.691662444937324,0.430128966876263,0.654721730268438,0.00317951987949705,0.485458106657213,0.927368515997954,0.241585935325366,1.54699108924468e-06,"Maternal","GO:0022412","cellular process involved in reproduction in multic...",84,13,8.62,0.0274,"Biological Processes",0.154761904761905
