"","miRNA","mRNA","score","energy","query_start_end","subject_start_end","total_bp_shared","query_similar","subject_similar","X","gene","moduleColor","hpf_1","hpf_4","hpf_9","hpf_14","hpf_22","hpf_28","hpf_48","hpf_72","hpf_1.1","hpf_4.1","hpf_9.1","hpf_14.1","hpf_22.1","hpf_28.1","hpf_48.1","hpf_72.1","category"
"11","Montipora_capitata_HIv3___Scaffold_10_631026","Montipora_capitata_HIv3___RNAseq.g15778.t1",152,-20.2,"2 17","690 708",15,"73.33%","80.00%","V2289","V2289","blue",-0.472706689686627,-0.206673827195751,-0.234380644216225,0.102630743822528,0.450871281178422,0.30240688362949,0.196402053053982,-0.13854980058582,0.00629389276012732,0.256410890642671,0.196641207411089,0.576197072302809,0.00960229537715392,0.0925186704858861,0.281323438138617,0.449510089094229,"ZGA1"
"12","Montipora_capitata_HIv3___Scaffold_10_631026","Montipora_capitata_HIv3___RNAseq.g18324.t1",159,-26.22,"2 17","737 756",16,"75.00%","93.75%","V26536","V26536","blue",-0.0859200419885374,-0.367590524405557,-0.00621762402944589,0.309620191718531,0.205322015352654,0.0535794589724037,-0.268569152223924,0.159775676603876,0.640094984550306,0.0384740594366398,0.973058091962536,0.084625576996202,0.25960355609494,0.77086653073996,0.137206838689858,0.382391158885083,"ZGA1"
"13","Montipora_capitata_HIv3___Scaffold_10_631026","Montipora_capitata_HIv3___RNAseq.g18327.t1",155,-23.85,"2 17","734 753",16,"68.75%","93.75%","V20180","V20180","blue",-0.214557644950195,-0.345932620013399,-0.0767726774865362,0.032448260821388,0.418045321869021,0.0503754304743019,0.0116205748768219,0.124773354408597,0.238307807716018,0.0524543181978483,0.676217306347229,0.860059544966762,0.0172691989105134,0.784236337730246,0.949668922645931,0.496245354109048,"ZGA1"
"14","Montipora_capitata_HIv3___Scaffold_10_631026","Montipora_capitata_HIv3___RNAseq.g18339.t1",148,-20.63,"2 17","390 408",15,"66.67%","80.00%","V22671","V22671","blue",0.0560408930741336,-0.325570724740676,0.025914467269205,-0.0791506403270552,0.399259753538829,0.145207834169996,0.000347406540314068,-0.222048989524747,0.760638912998501,0.0690132356898223,0.888039481842887,0.666754564252749,0.0235884026877823,0.427804154570388,0.998494364024688,0.221918419662087,"ZGA1"
"15","Montipora_capitata_HIv3___Scaffold_10_631026","Montipora_capitata_HIv3___RNAseq.g18355.t1",142,-20.07,"2 11","342 360",9,"88.89%","88.89%","V20534","V20534","blue",-0.333599973298325,-0.333599973298325,-0.0689074057210448,0.519525519613422,0.305073811956344,0.267339259870694,-0.126644103197281,-0.229187135925484,0.0620554245427473,0.0620554245427473,0.707856383888191,0.00230956323387611,0.0895375962431065,0.139085011853478,0.489758305887537,0.207030858546516,"ZGA1"
"16","Montipora_capitata_HIv3___Scaffold_10_631026","Montipora_capitata_HIv3___RNAseq.g1859.t1",151,-21.43,"2 12","552 570",10,"90.00%","100.00%","V15863","V15863","blue",-0.404099090341828,-0.106872926310773,-0.404099090341828,-0.21347471168838,0.29907638845426,0.249723530994276,0.242257382189895,0.337488517044378,0.0218024019711737,0.560443486603463,0.0218024019711738,0.240742349433084,0.0963469426620909,0.168080039130309,0.181584615920104,0.0588900147854702,"ZGA1"
"17","Montipora_capitata_HIv3___Scaffold_10_631026","Montipora_capitata_HIv3___RNAseq.g18954.t2",150,-21.15,"2 15","56 74",13,"76.92%","84.62%","V22298","V22298","blue",-0.409529001475887,-0.291545478190251,-0.296131571140356,-0.11114131775592,0.233392742982867,0.169443812286699,0.248885116283609,0.45662569700924,0.0199328604226519,0.105445621380521,0.0998310129590733,0.544795444506731,0.198589041837272,0.353868560330277,0.169559800234229,0.00861294131268672,"ZGA1"
"18","Montipora_capitata_HIv3___Scaffold_10_631026","Montipora_capitata_HIv3___RNAseq.g19171.t1",160,-26.14,"2 17","867 885",15,"73.33%","93.33%","V23746","V23746","blue",-0.269689321520318,-0.0637018083294483,-0.269689321520318,0.0253458492446256,0.506249728720123,0.0879077958701476,0.168532233536592,-0.184955156001403,0.135512435563044,0.729066919116991,0.135512435563044,0.890481266289268,0.00311317587331139,0.632347879418794,0.356501974414291,0.310861819962054,"ZGA1"
"19","Montipora_capitata_HIv3___Scaffold_10_631026","Montipora_capitata_HIv3___RNAseq.g19535.t2",157,-22.1,"2 18","779 797",16,"75.00%","81.25%","V15555","V15555","blue",-0.389313443358683,-0.27713784683333,-0.352342080339127,0.0148531405897888,0.275954744878988,-0.127312645543351,0.382371631074707,0.472926499531007,0.0276382455790428,0.124633647746959,0.0479523464546578,0.935693694388835,0.126316971671421,0.487450606658039,0.0307886590498895,0.00626632032139616,"ZGA1"
"20","Montipora_capitata_HIv3___Scaffold_10_631026","Montipora_capitata_HIv3___RNAseq.g19971.t3",156,-27.68,"2 13","803 821",11,"90.91%","100.00%","V4050","V4050","blue",0.100093595532755,0.158388992896085,0.0480000272312521,-0.244153677357039,-0.00107254416741907,0.0310819576303606,-0.409021564776287,0.316683213010292,0.585712616149394,0.386588826091289,0.794187839522368,0.178084505298327,0.995351689917476,0.865897897596275,0.0201017482948945,0.0774081213317782,"ZGA1"
"21","Montipora_capitata_HIv3___Scaffold_10_631026","Montipora_capitata_HIv3___RNAseq.g20449.t1",151,-22.03,"2 16","363 381",14,"64.29%","92.86%","V6662","V6662","blue",-0.512077429033889,-0.279533046606161,-0.205905143877627,0.163278854674961,0.473659240662804,0.198099298068352,0.141204710204047,0.0212735159075122,0.00273474120433042,0.121276653571123,0.258223153564454,0.371905409747803,0.00617515050685495,0.277103195585156,0.440784605487421,0.907996373058886,"ZGA1"
"22","Montipora_capitata_HIv3___Scaffold_10_631026","Montipora_capitata_HIv3___RNAseq.g20663.t1",155,-26.34,"2 16","557 575",14,"64.29%","100.00%","V13979","V13979","blue",-0.3158538422072,-0.164059632395331,-0.269082201630261,-0.0705284570638103,0.346536730448384,0.180495349054177,0.309066968156965,-0.0165749143629246,0.0782300850900762,0.369591660453531,0.136428870139038,0.701294133456986,0.0520161949729964,0.322876840851005,0.0852119887601035,0.928257422183926,"ZGA1"
"23","Montipora_capitata_HIv3___Scaffold_10_631026","Montipora_capitata_HIv3___RNAseq.g20677.t1",155,-20.7,"2 16","911 929",14,"78.57%","85.71%","V17059","V17059","blue",-0.313327740118589,-0.0374556340611546,-0.122727830754856,-0.212252054745624,0.365148049699263,0.0647246707512586,-0.00272699674732306,0.258617535977024,0.080775198185353,0.838726756213136,0.503387896973549,0.243510916503212,0.0398813483103222,0.72488306298198,0.988181787736543,0.152945837361647,"ZGA1"
"24","Montipora_capitata_HIv3___Scaffold_10_631026","Montipora_capitata_HIv3___RNAseq.g2150.t1",156,-22.92,"2 18","707 726",17,"64.71%","94.12%","V8235","V8235","blue",-0.20150142918352,0.00484732043906635,-0.207728748166868,-0.281379329807404,0.462182651817863,0.0293205627493273,0.0946429204701553,0.0996160516813806,0.268767602140421,0.978994339161725,0.253937464043952,0.118735152107825,0.0077409483160713,0.873434734592088,0.60638559473171,0.587511347576279,"ZGA1"
"25","Montipora_capitata_HIv3___Scaffold_10_631026","Montipora_capitata_HIv3___RNAseq.g2264.t1",155,-20.2,"2 18","263 280",16,"75.00%","87.50%","V25993","V25993","blue",-0.22221691535967,-0.22221691535967,-0.0806349535650515,-0.22221691535967,0.486509226563101,0.0370091425693142,0.140728090960288,0.0830392395513588,0.221560048253231,0.221560048253231,0.660873256413504,0.221560048253231,0.0047508745983754,0.840624601935947,0.442344214877568,0.651388886351015,"ZGA1"
"26","Montipora_capitata_HIv3___Scaffold_10_631026","Montipora_capitata_HIv3___RNAseq.g23092.t1",152,-21.85,"2 13","199 217",11,"81.82%","100.00%","V19280","V19280","blue",-0.139619714252292,-0.228387017994794,0.0402354383614414,-0.14135339817772,0.475399701929551,0.281943946138194,-0.228387017994794,-0.0598319380095873,0.445982639555678,0.208664472597973,0.826931401483888,0.44029867660003,0.00596312648169483,0.117965897463026,0.208664472597973,0.744964493628108,"ZGA1"
"27","Montipora_capitata_HIv3___Scaffold_10_631026","Montipora_capitata_HIv3___RNAseq.g23380.t1",149,-25.16,"2 18","875 893",16,"56.25%","87.50%","V11708","V11708","blue",-0.194158106890022,-0.262216135848461,-0.0060594265960845,-0.145937939281105,0.476902201652224,0.371871523957017,-0.0633562783840368,-0.177045838609532,0.28696626630309,0.147110861832683,0.973743347487049,0.425459731585716,0.00578512506643291,0.0361042246923954,0.730481993325336,0.332364341355929,"ZGA1"
"28","Montipora_capitata_HIv3___Scaffold_10_631026","Montipora_capitata_HIv3___RNAseq.g23383.t1",158,-23.18,"2 15","460 478",13,"76.92%","100.00%","V26243","V26243","blue",-0.267924305125877,-0.132195021132834,-0.0831298140686191,0.00948687902867766,0.499010179896389,0.0244972787792831,0.0455317362133201,-0.0952769335903396,0.138189258577527,0.470767773617006,0.651032622789534,0.958901760328317,0.00364566871952081,0.894127062154184,0.80456225417266,0.603965096286982,"ZGA1"
"29","Montipora_capitata_HIv3___Scaffold_10_631026","Montipora_capitata_HIv3___RNAseq.g24508.t1",150,-22.86,"2 18","565 581",16,"68.75%","87.50%","V10984","V10984","blue",-0.38731181147498,-0.15614280146044,-0.3581982596336,-0.36689341485905,0.349610756892041,0.138221278616356,0.348155527560289,0.432558724359385,0.0285183012361463,0.393444659400104,0.0441134852449,0.0388715682770875,0.04983158640501,0.450596213371707,0.0508564889967507,0.0134133432909105,"ZGA1"
"30","Montipora_capitata_HIv3___Scaffold_10_631026","Montipora_capitata_HIv3___RNAseq.g25122.t1",145,-23.85,"2 10","790 808",8,"100.00%","100.00%","V21920","V21920","blue",-0.277522646152194,-0.143204874415105,-0.151489321903117,-0.158609927951375,0.419401466355482,0.0946063437593516,0.144368892069061,0.0724500682378962,0.124089746983932,0.434272322845323,0.407868300263508,0.385918246790071,0.0168737217903654,0.606525360676813,0.43050685166552,0.693542509882511,"ZGA1"
"31","Montipora_capitata_HIv3___Scaffold_10_631026","Montipora_capitata_HIv3___RNAseq.g26296.t1",150,-21.66,"2 11","502 520",9,"100.00%","100.00%","V10885","V10885","blue",-0.231962919561546,-0.182685210123687,-0.0547467709481679,-0.0419207296904277,0.568651307392611,-0.0309359443084373,-0.0104281908115936,-0.0159715419487529,0.201431851715103,0.31694176662765,0.766011349855728,0.819798150154649,0.000684321977911971,0.86652224386888,0.954827841276359,0.930862718743368,"ZGA1"
"32","Montipora_capitata_HIv3___Scaffold_10_631026","Montipora_capitata_HIv3___RNAseq.g26883.t1",143,-21.77,"2 12","564 582",10,"80.00%","90.00%","V14081","V14081","blue",-0.363696055195782,-0.0485359082260161,-0.264354781609505,0.30581590823951,0.422912406576269,-0.0833656465234364,-0.0154032592863346,0.0466273360252952,0.0407373932939489,0.791939983563763,0.143720595839305,0.0887212833042016,0.0158847569388539,0.650105360221618,0.933317145135397,0.799953221181441,"ZGA1"
"33","Montipora_capitata_HIv3___Scaffold_10_631026","Montipora_capitata_HIv3___RNAseq.g26927.t1",153,-21.03,"2 17","585 601",15,"80.00%","86.67%","V8373","V8373","blue",-0.359053836082496,-0.19657611422346,-0.359053836082496,-0.085605011834056,0.23823803236225,0.0418139821116632,0.241816710489585,0.47842007325901,0.0435738505868876,0.280888736333793,0.0435738505868878,0.641326240837917,0.189162876302537,0.820249562274618,0.182404878449683,0.0056099355744512,"ZGA1"
"34","Montipora_capitata_HIv3___Scaffold_10_631026","Montipora_capitata_HIv3___RNAseq.g28235.t1",143,-21.77,"2 12","564 582",10,"80.00%","90.00%","V6946","V6946","blue",-0.357414698678266,-0.0917748533639794,-0.334898747801633,0.301879019015659,0.451880861060785,-0.049789514184764,0.0383460547757412,0.0417718791764572,0.0446123802755149,0.617386135169189,0.0609836621494534,0.0931175740681865,0.00942207974694,0.786687928606026,0.834944622422469,0.820427621911892,"ZGA1"
"35","Montipora_capitata_HIv3___Scaffold_10_631026","Montipora_capitata_HIv3___RNAseq.g29663.t1",157,-22.64,"2 15","769 788",14,"85.71%","92.86%","V18764","V18764","blue",-0.469038219529332,-0.341682834365793,0.336363487529149,-0.0968660641605192,0.134178269229103,0.299900053468694,0.247346908703703,-0.110201600875006,0.00676957699286735,0.0556197320340856,0.0597924561328217,0.597916392028724,0.464077609259562,0.0953891698593746,0.172298719044639,0.548222717895538,"ZGA1"
"36","Montipora_capitata_HIv3___Scaffold_10_631026","Montipora_capitata_HIv3___RNAseq.g2989.t1",145,-23.46,"2 10","858 876",8,"100.00%","100.00%","V23778","V23778","blue",-0.400248007341963,-0.00661668417841366,-0.174963610310828,-0.223751495751344,0.406662052599588,0.273368574126217,0.0554438732575736,0.0701052975991704,0.0232142166028923,0.971329588979373,0.338173098674641,0.218303315916841,0.0209026902122921,0.130054989297782,0.763116045100243,0.703005128318369,"ZGA1"
"37","Montipora_capitata_HIv3___Scaffold_10_631026","Montipora_capitata_HIv3___RNAseq.g31753.t1",147,-20.39,"2 18","76 93",16,"68.75%","81.25%","V20213","V20213","blue",-0.259688545160724,-0.166108049359384,-0.314529691640591,-0.218533135394008,0.237979176676583,0.0892870351434407,0.350574000929052,0.281019208805631,0.151192060749082,0.363561891887375,0.0795563620156063,0.229512207033691,0.189658401012192,0.626994761051262,0.0491622698098711,0.119227739697664,"ZGA1"
"38","Montipora_capitata_HIv3___Scaffold_10_631026","Montipora_capitata_HIv3___RNAseq.g32519.t2",143,-22.25,"2 17","270 291",18,"61.11%","77.78%","V20909","V20909","blue",-0.44115227655114,-0.141202770299445,-0.290161570865251,-0.236099238064163,0.361622727808695,0.193556917314611,0.21737273627916,0.336063474377534,0.0114913432359828,0.440790947239215,0.107185710628159,0.193284390500228,0.0419853000910027,0.288490297969934,0.232056560190751,0.0600349398202652,"ZGA1"
"39","Montipora_capitata_HIv3___Scaffold_10_631026","Montipora_capitata_HIv3___RNAseq.g33983.t1",150,-21.15,"2 15","451 469",13,"76.92%","84.62%","V24373","V24373","blue",-0.304396577636424,0.0186710474629608,-0.201076341034077,-0.297650994361357,0.398582289239685,-0.0862955885006312,0.156941969248725,0.31522419558112,0.0902875566666198,0.919212386369306,0.269800082649079,0.0980216417014164,0.0238477704771214,0.638628435670366,0.390997470298457,0.0788585970493237,"ZGA1"
"40","Montipora_capitata_HIv3___Scaffold_10_631026","Montipora_capitata_HIv3___RNAseq.g34550.t1",149,-21.64,"2 18","322 340",16,"56.25%","87.50%","V22403","V22403","blue",-0.503059049200765,-0.171472818806284,-0.326148858406571,-0.0758544568666202,0.244102518971984,0.220860790553833,0.334554506335198,0.277017367419226,0.00333893797619765,0.348049089145998,0.0684927838710509,0.679884351235504,0.178178301503137,0.22446541798288,0.0612663063628105,0.124804303382904,"ZGA1"
"41","Montipora_capitata_HIv3___Scaffold_10_631026","Montipora_capitata_HIv3___RNAseq.g34723.t1",149,-21.64,"2 18","212 230",16,"56.25%","87.50%","V5322","V5322","blue",-0.388983633241557,-0.134032332724215,-0.287928244348848,-0.0352621603411639,0.313144840613637,0.0159414490765334,0.252107448737112,0.265012632228502,0.0277817042158331,0.464568183376857,0.110039232948243,0.848058638720862,0.0809619211743768,0.930992675128476,0.163922859251653,0.142689271354491,"ZGA1"
"42","Montipora_capitata_HIv3___Scaffold_10_631026","Montipora_capitata_HIv3___RNAseq.g3713.t1",147,-20.24,"2 17","568 587",16,"68.75%","81.25%","V1664","V1664","blue",-0.215548452858765,-0.215548452858765,0.0334810955811645,-0.215548452858765,0.476716693488073,0.137004896196244,0.0693599341695209,-0.0699172608587082,0.236094868484957,0.236094868484957,0.855650932973647,0.236094868484957,0.00580685339830658,0.454629938556279,0.706022386824304,0.703765891444316,"ZGA1"
"43","Montipora_capitata_HIv3___Scaffold_10_631026","Montipora_capitata_HIv3___RNAseq.g3766.t1",157,-21.27,"2 18","789 807",16,"75.00%","81.25%","V28003","V28003","blue",-0.283899850493839,-0.283899850493839,-0.283899850493839,0.057126152661695,0.473966765936752,0.056598162647368,0.038608532692228,0.225399937543475,0.11532977241776,0.11532977241776,0.11532977241776,0.756141969911724,0.00613722613551305,0.75832881024524,0.833830413404515,0.214841476067947,"ZGA1"
"44","Montipora_capitata_HIv3___Scaffold_10_631026","Montipora_capitata_HIv3___RNAseq.g37729.t1",153,-20.46,"2 18","122 140",16,"68.75%","81.25%","V5906","V5906","blue",-0.304820232212114,-0.211213819811117,-0.364036299321074,0.0854657842675272,0.372986661013145,0.080518023300076,-0.176012655182009,0.517112537945566,0.0898178477157313,0.245878482568605,0.0405354838992688,0.641870693224887,0.0355067068586111,0.661335855566743,0.335238907270001,0.00244053753800521,"ZGA1"
"45","Montipora_capitata_HIv3___Scaffold_10_631026","Montipora_capitata_HIv3___RNAseq.g39142.t1",146,-22.53,"2 16","89 108",15,"66.67%","86.67%","V22498","V22498","blue",-0.317240034811315,-0.186610614708322,-0.180343468956346,-0.216709587776958,0.505364641042897,0.0545987022097861,0.00118244392646951,0.339757919073789,0.0768600287200926,0.306474127759072,0.32329100757184,0.233519114038458,0.00317443825198226,0.76662673108133,0.994875400159879,0.0571022810823165,"ZGA1"
"46","Montipora_capitata_HIv3___Scaffold_10_631026","Montipora_capitata_HIv3___RNAseq.g40143.t1a",140,-20.94,"2 9","392 410",7,"100.00%","100.00%","V4404","V4404","blue",-0.623048709794441,-0.324748932281343,-0.152488723726233,0.154751668186313,0.45522376205544,0.143994968543459,0.284801912161589,0.061514054855217,0.000139682099078464,0.0697583344327862,0.404745677057028,0.397725482672424,0.00884563690295728,0.431714488939395,0.11412891167664,0.738041186869735,"ZGA1"
"47","Montipora_capitata_HIv3___Scaffold_10_631026","Montipora_capitata_HIv3___RNAseq.g40354.t1",149,-22.93,"2 14","231 249",12,"75.00%","91.67%","V4286","V4286","blue",-0.269651659528208,0.0982558639086848,-0.144551589170646,-0.117351385528061,0.426498556832707,0.0711531162861795,0.0585689177496711,-0.122921820550328,0.135569153937378,0.592647915125907,0.429917483623694,0.522403903925512,0.0149249963925671,0.698771025636107,0.750175786009398,0.502708321266867,"ZGA1"
"48","Montipora_capitata_HIv3___Scaffold_10_631026","Montipora_capitata_HIv3___RNAseq.g40917.t1",144,-20.64,"2 17","823 841",15,"60.00%","80.00%","V26788","V26788","blue",0.0610094261206812,-0.0912811494662236,0.00850908490923174,-0.299501452384426,0.313132111991214,-0.0823046847543222,-0.0641331725285471,0.154569836112391,0.740116064385583,0.619288083330582,0.963134649386989,0.0958517630875486,0.0809749282498986,0.654280951156076,0.727301550667802,0.398286981486569,"ZGA1"
"49","Montipora_capitata_HIv3___Scaffold_10_631026","Montipora_capitata_HIv3___RNAseq.g4119.t1",149,-22.93,"2 14","231 249",12,"75.00%","91.67%","V20910","V20910","blue",-0.262169176868368,-0.111365306509573,-0.139222017575759,-0.0320396174587538,0.434766334974774,0.0386212640910703,0.268085910007415,-0.196677390660805,0.147185948289515,0.543980020817099,0.447292074363628,0.861804973153391,0.0128955800404402,0.833776377122333,0.137942573159702,0.280636006982639,"ZGA1"
"50","Montipora_capitata_HIv3___Scaffold_10_631026","Montipora_capitata_HIv3___RNAseq.g41409.t1",152,-20.2,"2 17","392 410",15,"73.33%","80.00%","V14942","V14942","blue",-0.116264428942065,-0.2408233249699,-0.154347483956026,-0.096669445165298,0.587266433129398,0.230296221507357,0.0313653533664336,-0.2408233249699,0.526290462165379,0.184263511972186,0.398974222102246,0.598663365526644,0.000410025387754935,0.204781018356495,0.864686337377132,0.184263511972186,"ZGA1"
"51","Montipora_capitata_HIv3___Scaffold_10_631026","Montipora_capitata_HIv3___RNAseq.g42627.t1",156,-21.43,"2 18","322 341",17,"70.59%","88.24%","V9694","V9694","blue",-0.46467287745616,-0.073208866888632,-0.174697206777055,-0.11006971519351,0.47766429095126,0.175027681809867,0.0634235215740377,0.106533171980193,0.00737523716149064,0.690489888562855,0.338920716645422,0.548704530188971,0.00569659040344911,0.337993442523115,0.730206538938698,0.561697853575343,"ZGA1"
"52","Montipora_capitata_HIv3___Scaffold_10_631026","Montipora_capitata_HIv3___RNAseq.g42940.t1c",152,-27.95,"2 18","970 991",19,"73.68%","73.68%","V14539","V14539","blue",-0.296006168262941,-0.0512259007096385,-0.151963713715843,-0.0376190556482013,0.381926795297374,0.0384197943937581,0.267087839342205,-0.150619590696714,0.0999814674886665,0.780681418706026,0.406384371760704,0.838032342328268,0.0310001159399262,0.834631568622771,0.13947125816367,0.410596819284902,"ZGA1"
"53","Montipora_capitata_HIv3___Scaffold_10_631026","Montipora_capitata_HIv3___RNAseq.g43086.t1",144,-22.93,"2 18","529 549",18,"61.11%","77.78%","V9205","V9205","blue",-0.326220292659859,0.0662472396663605,-0.10825302089225,-0.0110449893477713,0.378765887748203,0.107386939017712,0.0239802890130009,-0.130862052545396,0.0684286898315959,0.718669681493392,0.555361488058434,0.95215898948481,0.0325369725583971,0.558548212670988,0.896349301410338,0.475292544051695,"ZGA1"
"54","Montipora_capitata_HIv3___Scaffold_10_631026","Montipora_capitata_HIv3___RNAseq.g43220.t1",151,-21.12,"2 16","285 303",14,"71.43%","85.71%","V1639","V1639","blue",-0.398746470319127,-0.252020598500232,-0.173112874505518,-0.0414544269253564,0.609696713476869,0.213517967238068,-0.0344120194811418,0.0765317090164378,0.023784699198514,0.164073009721434,0.343387649383498,0.821770457372325,0.000211944668646889,0.240644789130821,0.851680979586175,0.677178947304282,"ZGA1"
"55","Montipora_capitata_HIv3___Scaffold_10_631026","Montipora_capitata_HIv3___RNAseq.g43931.t1",156,-23.14,"2 17","617 635",15,"80.00%","80.00%","V21667","V21667","blue",0.0686416264916781,-0.176901996343926,-0.0791837283734324,-0.141301344013977,0.333452221767527,0.0418530865528191,-0.130783111404516,0.0842232453238262,0.708934278834578,0.332763637276824,0.66662324553843,0.440468762236637,0.0621782814561624,0.820084191594322,0.475561218479382,0.646737734071075,"ZGA1"
"56","Montipora_capitata_HIv3___Scaffold_10_631026","Montipora_capitata_HIv3___RNAseq.g43965.t1",145,-22.7,"2 18","608 626",16,"62.50%","75.00%","V12678","V12678","blue",-0.329890215719117,-0.163513670261732,-0.250492074536114,-0.0746386363519632,0.386541921219395,0.104936764489825,0.220002274645484,0.107053636514222,0.0651983261298149,0.371208665075313,0.166731699938355,0.684750969903649,0.0288628368846044,0.56760893818308,0.226318003617684,0.559776832834967,"ZGA1"
"57","Montipora_capitata_HIv3___Scaffold_10_631026","Montipora_capitata_HIv3___RNAseq.g44062.t1",151,-21.73,"2 17","460 479",16,"62.50%","93.75%","V16948","V16948","blue",-0.282793345953028,-0.285278364057907,-0.305943159429428,-0.391298469371749,0.240775858393375,0.315066779150772,0.423974876678145,0.28549582458982,0.116815640044758,0.113498421365909,0.0885818791810426,0.0267875585941862,0.184352654141045,0.0790163371143452,0.0155951887723602,0.113211521872266,"ZGA1"
